id,Points,Time,Latitude,Longitude,Direction
6465,point 6465,05:21:34,22.51327,74.69114,Forward
6466,point 6466,05:22:34,22.51334,74.69123,Forward
6467,point 6467,05:23:34,22.51331,74.69134,Forward
6468,point 6468,05:24:34,22.51329,74.69138,Forward
6469,point 6469,05:25:34,22.51322,74.69147,Forward
6470,point 6470,05:26:34,22.51288,74.6917,Forward
6471,point 6471,05:27:34,22.51281,74.69176,Forward
6472,point 6472,05:28:34,22.5128,74.69176,Forward
6473,point 6473,05:29:34,22.51278,74.69179,Forward
6474,point 6474,05:30:34,22.51276,74.69181,Forward
6475,point 6475,05:31:34,22.51274,74.69186,Forward
6476,point 6476,05:32:34,22.51269,74.69194,Forward
6477,point 6477,05:33:34,22.51266,74.69201,Forward
6478,point 6478,05:34:34,22.51265,74.69202,Forward
6479,point 6479,05:35:34,22.51259,74.69219,Forward
6480,point 6480,05:36:34,22.51257,74.6923,Forward
6481,point 6481,05:37:34,22.51254,74.69256,Forward
6482,point 6482,05:38:34,22.51244,74.69308,Forward
6483,point 6483,05:39:34,22.51241,74.69319,Forward
6484,point 6484,05:40:34,22.51239,74.69334,Forward
6485,point 6485,05:41:34,22.51238,74.69364,Forward
6486,point 6486,05:42:34,22.5124,74.69384,Forward
6487,point 6487,05:43:34,22.51245,74.69406,Forward
6488,point 6488,05:44:34,22.51252,74.6945,Forward
6489,point 6489,05:45:34,22.51265,74.69512,Forward
6490,point 6490,05:46:34,22.51279,74.69595,Forward
6491,point 6491,05:47:34,22.51282,74.69625,Forward
6492,point 6492,05:48:34,22.51284,74.69681,Forward
6493,point 6493,05:49:34,22.51283,74.69692,Forward
6494,point 6494,05:50:34,22.51283,74.69731,Forward
6495,point 6495,05:51:34,22.51282,74.69746,Forward
6496,point 6496,05:52:34,22.51281,74.6975,Forward
6497,point 6497,05:53:34,22.51278,74.69771,Forward
6498,point 6498,05:54:34,22.51274,74.69786,Forward
6499,point 6499,05:55:34,22.51251,74.69841,Forward
6500,point 6500,05:56:34,22.51244,74.69868,Forward
6501,point 6501,05:57:34,22.51242,74.6988,Forward
6502,point 6502,05:58:34,22.51245,74.6992,Forward
6503,point 6503,05:59:34,22.5125,74.69944,Forward
6504,point 6504,06:00:34,22.5125,74.69966,Forward
6505,point 6505,06:01:34,22.51243,74.70014,Forward
6506,point 6506,06:02:34,22.51226,74.70094,Forward
6507,point 6507,06:03:34,22.51168,74.70273,Forward
6508,point 6508,06:04:34,22.51149,74.70347,Forward
6509,point 6509,06:05:34,22.51135,74.7041,Forward
6510,point 6510,06:06:34,22.51126,74.70462,Forward
6511,point 6511,06:07:34,22.51122,74.70497,Forward
6512,point 6512,06:08:34,22.51119,74.70649,Forward
6513,point 6513,06:09:34,22.51115,74.707,Forward
6514,point 6514,06:10:34,22.51101,74.70812,Forward
6515,point 6515,06:11:34,22.51096,74.70841,Forward
6516,point 6516,06:12:34,22.51093,74.70866,Forward
6517,point 6517,06:13:34,22.51093,74.7088,Forward
6518,point 6518,06:14:34,22.51092,74.70888,Forward
6519,point 6519,06:15:34,22.51094,74.70914,Forward
6520,point 6520,06:16:34,22.51097,74.70931,Forward
6521,point 6521,06:17:34,22.51238,74.71466,Forward
6522,point 6522,06:18:34,22.51238,74.71467,Forward
6523,point 6523,06:19:34,22.51278,74.71619,Forward
6524,point 6524,06:20:34,22.51279,74.71619,Forward
6525,point 6525,06:21:34,22.51294,74.71683,Forward
6526,point 6526,06:22:34,22.51296,74.71698,Forward
6527,point 6527,06:23:34,22.51301,74.71907,Forward
6528,point 6528,06:24:34,22.51305,74.71945,Forward
6529,point 6529,06:25:34,22.51307,74.71955,Forward
6530,point 6530,06:26:34,22.5131,74.71964,Forward
6531,point 6531,06:27:34,22.51314,74.71971,Forward
6532,point 6532,06:28:34,22.51355,74.72057,Forward
6533,point 6533,06:29:34,22.51366,74.72094,Forward
6534,point 6534,06:30:34,22.51378,74.72161,Forward
6535,point 6535,06:31:34,22.5138,74.72177,Forward
6536,point 6536,06:32:34,22.51391,74.72377,Forward
6537,point 6537,06:33:34,22.51392,74.72382,Forward
6538,point 6538,06:34:34,22.51392,74.7241,Forward
6539,point 6539,06:35:34,22.51378,74.7266,Forward
6540,point 6540,06:36:34,22.5137,74.72732,Forward
6541,point 6541,06:37:34,22.51361,74.7278,Forward
6542,point 6542,06:38:34,22.51359,74.72809,Forward
6543,point 6543,06:39:34,22.51358,74.72812,Forward
6544,point 6544,06:40:34,22.51352,74.72955,Forward
6545,point 6545,06:41:34,22.51338,74.73136,Forward
6546,point 6546,06:42:34,22.51328,74.73207,Forward
6547,point 6547,06:43:34,22.51319,74.73247,Forward
6548,point 6548,06:44:34,22.51309,74.7327,Forward
6549,point 6549,06:45:34,22.51301,74.73292,Forward
6550,point 6550,06:46:34,22.51289,74.73336,Forward
6551,point 6551,06:47:34,22.51286,74.73354,Forward
6552,point 6552,06:48:34,22.51285,74.73376,Forward
6553,point 6553,06:49:34,22.51297,74.73747,Forward
6554,point 6554,06:50:34,22.51301,74.73779,Forward
6555,point 6555,06:51:34,22.51304,74.73792,Forward
6556,point 6556,06:52:34,22.51307,74.73835,Forward
6557,point 6557,06:53:34,22.51306,74.73865,Forward
6558,point 6558,06:54:34,22.51308,74.73898,Forward
6559,point 6559,06:55:34,22.51314,74.73924,Forward
6560,point 6560,06:56:34,22.51336,74.73993,Forward
6561,point 6561,06:57:34,22.51358,74.74052,Forward
6562,point 6562,06:58:34,22.51363,74.74063,Forward
6563,point 6563,06:59:34,22.51365,74.7407,Forward
6564,point 6564,07:00:34,22.51367,74.74074,Forward
6565,point 6565,07:01:34,22.51391,74.7419,Forward
6566,point 6566,07:02:34,22.51404,74.74224,Forward
6567,point 6567,07:03:34,22.51426,74.74271,Forward
6568,point 6568,07:04:34,22.51433,74.74294,Forward
6569,point 6569,07:05:34,22.51434,74.74302,Forward
6570,point 6570,07:06:34,22.51432,74.74388,Forward
6571,point 6571,07:07:34,22.51439,74.74574,Forward
6572,point 6572,07:08:34,22.51437,74.74599,Forward
6573,point 6573,07:09:34,22.51438,74.7473,Forward
6574,point 6574,07:10:34,22.51439,74.74735,Forward
6575,point 6575,07:11:34,22.51438,74.74771,Forward
6576,point 6576,07:12:34,22.51435,74.74812,Forward
6577,point 6577,07:13:34,22.51434,74.74857,Forward
6578,point 6578,07:14:34,22.51435,74.74877,Forward
6579,point 6579,07:15:34,22.51438,74.74892,Forward
6580,point 6580,07:16:34,22.5144,74.74907,Forward
6581,point 6581,07:17:34,22.51446,74.7493,Forward
6582,point 6582,07:18:34,22.5146,74.74975,Forward
6583,point 6583,07:19:34,22.51462,74.74985,Forward
6584,point 6584,07:20:34,22.51476,74.75123,Forward
6585,point 6585,07:21:34,22.51476,74.75136,Forward
6586,point 6586,07:22:34,22.51474,74.75146,Forward
6587,point 6587,07:23:34,22.51469,74.75164,Forward
6588,point 6588,07:24:34,22.51457,74.75194,Forward
6589,point 6589,07:25:34,22.51435,74.75243,Forward
6590,point 6590,07:26:34,22.51429,74.75263,Forward
6591,point 6591,07:27:34,22.51429,74.75265,Forward
6592,point 6592,07:28:34,22.5142,74.75303,Forward
6593,point 6593,07:29:34,22.51406,74.75341,Forward
6594,point 6594,07:30:34,22.51386,74.75373,Forward
6595,point 6595,07:31:34,22.51364,74.754,Forward
6596,point 6596,07:32:34,22.51355,74.75407,Forward
6597,point 6597,07:33:34,22.51348,74.75411,Forward
6598,point 6598,07:34:34,22.51338,74.75414,Forward
6599,point 6599,07:35:34,22.51333,74.75415,Forward
6600,point 6600,07:36:34,22.51331,74.75416,Forward
6601,point 6601,07:37:34,22.51318,74.7542,Forward
6602,point 6602,07:38:34,22.5131,74.75424,Forward
6603,point 6603,07:39:34,22.51301,74.7543,Forward
6604,point 6604,07:40:34,22.51293,74.7544,Forward
6605,point 6605,07:41:34,22.51287,74.75455,Forward
6606,point 6606,07:42:34,22.51282,74.75472,Forward
6607,point 6607,07:43:34,22.51259,74.7552,Forward
6608,point 6608,07:44:34,22.51247,74.75553,Forward
6609,point 6609,07:45:34,22.51245,74.75561,Forward
6610,point 6610,07:46:34,22.51241,74.75598,Forward
6611,point 6611,07:47:34,22.51236,74.75624,Forward
6612,point 6612,07:48:34,22.51232,74.7564,Forward
6613,point 6613,07:49:34,22.51224,74.75657,Forward
6614,point 6614,07:50:34,22.51215,74.75673,Forward
6615,point 6615,07:51:34,22.5116,74.75756,Forward
6616,point 6616,07:52:34,22.51155,74.75765,Forward
6617,point 6617,07:53:34,22.51145,74.75794,Forward
6618,point 6618,07:54:34,22.51122,74.75889,Forward
6619,point 6619,07:55:34,22.51098,74.76017,Forward
6620,point 6620,07:56:34,22.51069,74.76105,Forward
6621,point 6621,07:57:34,22.51065,74.76121,Forward
6622,point 6622,07:58:34,22.51063,74.76168,Forward
6623,point 6623,07:59:34,22.51064,74.76196,Forward
6624,point 6624,08:00:34,22.51065,74.76199,Forward
6625,point 6625,08:01:34,22.51065,74.76202,Forward
6626,point 6626,08:02:34,22.51069,74.76234,Forward
6627,point 6627,08:03:34,22.51089,74.76349,Forward
6628,point 6628,08:04:34,22.5109,74.76358,Forward
6629,point 6629,08:05:34,22.5109,74.7638,Forward
6630,point 6630,08:06:34,22.51088,74.76399,Forward
6631,point 6631,08:07:34,22.51078,74.76443,Forward
6632,point 6632,08:08:34,22.51074,74.76495,Forward
6633,point 6633,08:09:34,22.51077,74.76522,Forward
6634,point 6634,08:10:34,22.5109,74.76564,Forward
6635,point 6635,08:11:34,22.51092,74.76569,Forward
6636,point 6636,08:12:34,22.51115,74.76612,Forward
6637,point 6637,08:13:34,22.51153,74.76748,Forward
6638,point 6638,08:14:34,22.51187,74.76905,Forward
6639,point 6639,08:15:34,22.51207,74.76949,Forward
6640,point 6640,08:16:34,22.51207,74.76951,Forward
6641,point 6641,08:17:34,22.51242,74.7702,Forward
6642,point 6642,08:18:34,22.51249,74.77037,Forward
6643,point 6643,08:19:34,22.51276,74.77113,Forward
6644,point 6644,08:20:34,22.51297,74.77188,Forward
6645,point 6645,08:21:34,22.51311,74.77247,Forward
6646,point 6646,08:22:34,22.51325,74.77319,Forward
6647,point 6647,08:23:34,22.51333,74.77351,Forward
6648,point 6648,08:24:34,22.5134,74.77396,Forward
6649,point 6649,08:25:34,22.51341,74.77439,Forward
6650,point 6650,08:26:34,22.51335,74.77534,Forward
6651,point 6651,08:27:34,22.51338,74.77569,Forward
6652,point 6652,08:28:34,22.51368,74.77667,Forward
6653,point 6653,08:29:34,22.51296,74.77799,Forward
6654,point 6654,08:30:34,22.51294,74.778,Forward
6655,point 6655,08:31:34,22.51271,74.77817,Forward
6656,point 6656,08:32:34,22.51261,74.77818,Forward
6657,point 6657,08:33:34,22.51211,74.77805,Forward
6658,point 6658,08:34:34,22.51205,74.77804,Forward
6659,point 6659,08:35:34,22.51188,74.77814,Forward
6660,point 6660,08:36:34,22.51176,74.77828,Forward
6661,point 6661,08:37:34,22.51145,74.7789,Forward
6662,point 6662,08:38:34,22.5109,74.77981,Forward
6663,point 6663,08:39:34,22.51085,74.77987,Forward
6664,point 6664,08:40:34,22.50968,74.78157,Forward
6665,point 6665,08:41:34,22.50885,74.78288,Forward
6666,point 6666,08:42:34,22.50853,74.78354,Forward
6667,point 6667,08:43:34,22.50841,74.78405,Forward
6668,point 6668,08:44:34,22.50838,74.78474,Forward
6669,point 6669,08:45:34,22.50827,74.78535,Forward
6670,point 6670,08:46:34,22.50813,74.78596,Forward
6671,point 6671,08:47:34,22.50705,74.78777,Forward
6672,point 6672,08:48:34,22.50664,74.7886,Forward
6673,point 6673,08:49:34,22.5061,74.78958,Forward
6674,point 6674,08:50:34,22.50603,74.78976,Forward
6675,point 6675,08:51:34,22.50603,74.78978,Forward
6676,point 6676,08:52:34,22.50589,74.79013,Forward
6677,point 6677,08:53:34,22.50576,74.79076,Forward
6678,point 6678,08:54:34,22.50562,74.79179,Forward
6679,point 6679,08:55:34,22.5055,74.79225,Forward
6680,point 6680,08:56:34,22.50491,74.79341,Forward
6681,point 6681,08:57:34,22.50476,74.79396,Forward
6682,point 6682,08:58:34,22.50464,74.79452,Forward
6683,point 6683,08:59:34,22.50464,74.79457,Forward
6684,point 6684,09:00:34,22.50443,74.79625,Forward
6685,point 6685,09:01:34,22.50423,74.79725,Forward
6686,point 6686,09:02:34,22.50391,74.79847,Forward
6687,point 6687,09:03:34,22.50305,74.80145,Forward
6688,point 6688,09:04:34,22.50303,74.80183,Forward
6689,point 6689,09:05:34,22.50317,74.80291,Forward
6690,point 6690,09:06:34,22.50322,74.80364,Forward
6691,point 6691,09:07:34,22.50325,74.80458,Forward
6692,point 6692,09:08:34,22.50324,74.80474,Forward
6693,point 6693,09:09:34,22.50323,74.80649,Forward
6694,point 6694,09:10:34,22.50331,74.80744,Forward
6695,point 6695,09:11:34,22.50326,74.80831,Forward
6696,point 6696,09:12:34,22.50316,74.80921,Forward
6697,point 6697,09:13:34,22.50324,74.81039,Forward
6698,point 6698,09:14:34,22.50331,74.81093,Forward
6699,point 6699,09:15:34,22.50332,74.81095,Forward
6700,point 6700,09:16:34,22.50341,74.81168,Forward
6701,point 6701,09:17:34,22.50378,74.81303,Forward
6702,point 6702,09:18:34,22.5038,74.81314,Forward
6703,point 6703,09:19:34,22.50383,74.81322,Forward
6704,point 6704,09:20:34,22.5042,74.81463,Forward
6705,point 6705,09:21:34,22.50428,74.81508,Forward
6706,point 6706,09:22:34,22.50428,74.8151,Forward
6707,point 6707,09:23:34,22.50431,74.81528,Forward
6708,point 6708,09:24:34,22.50439,74.81624,Forward
6709,point 6709,09:25:34,22.50435,74.8173,Forward
6710,point 6710,09:26:34,22.50432,74.81766,Forward
6711,point 6711,09:27:34,22.50431,74.81886,Forward
6712,point 6712,09:28:34,22.50451,74.81945,Forward
6713,point 6713,09:29:34,22.50503,74.8204,Forward
6714,point 6714,09:30:34,22.50524,74.82086,Forward
6715,point 6715,09:31:34,22.50534,74.82146,Forward
6716,point 6716,09:32:34,22.50548,74.82299,Forward
6717,point 6717,09:33:34,22.50549,74.82304,Forward
6718,point 6718,09:34:34,22.50552,74.82348,Forward
6719,point 6719,09:35:34,22.50546,74.82434,Forward
6720,point 6720,09:36:34,22.5054,74.82473,Forward
6721,point 6721,09:37:34,22.50534,74.82501,Forward
6722,point 6722,09:38:34,22.50531,74.82525,Forward
6723,point 6723,09:39:34,22.5053,74.82549,Forward
6724,point 6724,09:40:34,22.50532,74.82606,Forward
6725,point 6725,09:41:34,22.50547,74.82763,Forward
6726,point 6726,09:42:34,22.50546,74.82788,Forward
6727,point 6727,09:43:34,22.50541,74.82818,Forward
6728,point 6728,09:44:34,22.50537,74.82853,Forward
6729,point 6729,09:45:34,22.50534,74.8291,Forward
6730,point 6730,09:46:34,22.50533,74.83026,Forward
6731,point 6731,09:47:34,22.5053,74.83053,Forward
6732,point 6732,09:48:34,22.50525,74.83131,Forward
6733,point 6733,09:49:34,22.50513,74.83266,Forward
6734,point 6734,09:50:34,22.50499,74.83371,Forward
6735,point 6735,09:51:34,22.50496,74.83413,Forward
6736,point 6736,09:52:34,22.50498,74.83495,Forward
6737,point 6737,09:53:34,22.50496,74.83549,Forward
6738,point 6738,09:54:34,22.50496,74.83599,Forward
6739,point 6739,09:55:34,22.50505,74.83653,Forward
6740,point 6740,09:56:34,22.50528,74.83742,Forward
6741,point 6741,09:57:34,22.50535,74.83776,Forward
6742,point 6742,09:58:34,22.50538,74.8381,Forward
6743,point 6743,09:59:34,22.50536,74.83861,Forward
6744,point 6744,10:00:34,22.5054,74.83904,Forward
6745,point 6745,10:01:34,22.50536,74.83935,Forward
6746,point 6746,10:02:34,22.50527,74.83981,Forward
6747,point 6747,10:03:34,22.50526,74.83984,Forward
6748,point 6748,10:04:34,22.5052,74.84013,Forward
6749,point 6749,10:05:34,22.5052,74.84018,Forward
6750,point 6750,10:06:34,22.50518,74.84026,Forward
6751,point 6751,10:07:34,22.50504,74.8411,Forward
6752,point 6752,10:08:34,22.50503,74.84129,Forward
6753,point 6753,10:09:34,22.50509,74.84172,Forward
6754,point 6754,10:10:34,22.50514,74.84191,Forward
6755,point 6755,10:11:34,22.5052,74.84221,Forward
6756,point 6756,10:12:34,22.5052,74.84227,Forward
6757,point 6757,10:13:34,22.50522,74.84246,Forward
6758,point 6758,10:14:34,22.50522,74.84264,Forward
6759,point 6759,10:15:34,22.5052,74.84291,Forward
6760,point 6760,10:16:34,22.50509,74.84328,Forward
6761,point 6761,10:17:34,22.50506,74.8435,Forward
6762,point 6762,10:18:34,22.50491,74.84524,Forward
6763,point 6763,10:19:34,22.50485,74.84551,Forward
6764,point 6764,10:20:34,22.50456,74.84633,Forward
6765,point 6765,10:21:34,22.50417,74.84728,Forward
6766,point 6766,10:22:34,22.5041,74.84751,Forward
6767,point 6767,10:23:34,22.50399,74.84811,Forward
6768,point 6768,10:24:34,22.50377,74.849,Forward
6769,point 6769,10:25:34,22.50368,74.84927,Forward
6770,point 6770,10:26:34,22.50347,74.84981,Forward
6771,point 6771,10:27:34,22.50342,74.85002,Forward
6772,point 6772,10:28:34,22.5034,74.85026,Forward
6773,point 6773,10:29:34,22.50341,74.85042,Forward
6774,point 6774,10:30:34,22.50355,74.85112,Forward
6775,point 6775,10:31:34,22.50381,74.85204,Forward
6776,point 6776,10:32:34,22.50385,74.85223,Forward
6777,point 6777,10:33:34,22.50388,74.85231,Forward
6778,point 6778,10:34:34,22.50393,74.85239,Forward
6779,point 6779,10:35:34,22.50406,74.85252,Forward
6780,point 6780,10:36:34,22.50433,74.85267,Forward
6781,point 6781,10:37:34,22.50489,74.85293,Forward
6782,point 6782,10:38:34,22.5052,74.85305,Forward
6783,point 6783,10:39:34,22.50527,74.85311,Forward
6784,point 6784,10:40:34,22.50535,74.85323,Forward
6785,point 6785,10:41:34,22.50546,74.85342,Forward
6786,point 6786,10:42:34,22.5055,74.85355,Forward
6787,point 6787,10:43:34,22.50708,74.85275,Forward
6788,point 6788,10:44:34,22.50718,74.85267,Forward
6789,point 6789,10:45:34,22.50819,74.85154,Forward
6790,point 6790,10:46:34,22.51056,74.84875,Forward
6791,point 6791,10:47:34,22.51064,74.84868,Forward
6792,point 6792,10:48:34,22.51083,74.84849,Forward
6793,point 6793,10:49:34,22.51242,74.84711,Forward
6794,point 6794,10:50:34,22.51418,74.84572,Forward
6795,point 6795,10:51:34,22.51431,74.84566,Forward
6796,point 6796,10:52:34,22.51439,74.84565,Forward
6797,point 6797,10:53:34,22.51452,74.84566,Forward
6798,point 6798,10:54:34,22.51487,74.84577,Forward
6799,point 6799,10:55:34,22.51608,74.8462,Forward
6800,point 6800,10:56:34,22.51695,74.84678,Forward
6801,point 6801,10:57:34,22.51715,74.84688,Forward
6802,point 6802,10:58:34,22.51732,74.84694,Forward
6803,point 6803,10:59:34,22.51802,74.84712,Forward
6804,point 6804,11:00:34,22.51879,74.84736,Forward
6805,point 6805,11:01:34,22.5191,74.84749,Forward
6806,point 6806,11:02:34,22.51919,74.84752,Forward
6807,point 6807,11:03:34,22.51926,74.84757,Forward
6808,point 6808,11:04:34,22.51959,74.84786,Forward
6809,point 6809,11:05:34,22.52069,74.84897,Forward
6810,point 6810,11:06:34,22.52102,74.84925,Forward
6811,point 6811,11:07:34,22.5211,74.84929,Forward
6812,point 6812,11:08:34,22.52136,74.84939,Forward
6813,point 6813,11:09:34,22.52209,74.84962,Forward
6814,point 6814,11:10:34,22.5245,74.85065,Forward
6815,point 6815,11:11:34,22.52456,74.85073,Forward
6816,point 6816,11:12:34,22.52463,74.85097,Forward
6817,point 6817,11:13:34,22.52473,74.85262,Forward
6818,point 6818,11:14:34,22.52477,74.85268,Forward
6819,point 6819,11:15:34,22.52485,74.85278,Forward
6820,point 6820,11:16:34,22.5249,74.85281,Forward
6821,point 6821,11:17:34,22.52496,74.85283,Forward
6822,point 6822,11:18:34,22.52509,74.85283,Forward
6823,point 6823,11:19:34,22.52614,74.85271,Forward
6824,point 6824,11:20:34,22.52634,74.8527,Forward
6825,point 6825,11:21:34,22.52672,74.85271,Forward
6826,point 6826,11:22:34,22.52715,74.85275,Forward
6827,point 6827,11:23:34,22.5285,74.85283,Forward
6828,point 6828,11:24:34,22.5294,74.85293,Forward
6829,point 6829,11:25:34,22.52964,74.85298,Forward
6830,point 6830,11:26:34,22.52978,74.85304,Forward
6831,point 6831,11:27:34,22.53021,74.8533,Forward
6832,point 6832,11:28:34,22.5304,74.8534,Forward
6833,point 6833,11:29:34,22.53198,74.85401,Forward
6834,point 6834,11:30:34,22.53278,74.85442,Forward
6835,point 6835,11:31:34,22.53513,74.85619,Forward
6836,point 6836,11:32:34,22.539,74.85896,Forward
6837,point 6837,11:33:34,22.53923,74.85918,Forward
6838,point 6838,11:34:34,22.53933,74.85933,Forward
6839,point 6839,11:35:34,22.54096,74.86236,Forward
6840,point 6840,11:36:34,22.54158,74.86359,Forward
6841,point 6841,11:37:34,22.54165,74.86379,Forward
6842,point 6842,11:38:34,22.54167,74.86388,Forward
6843,point 6843,11:39:34,22.54167,74.86398,Forward
6844,point 6844,11:40:34,22.54164,74.86429,Forward
6845,point 6845,11:41:34,22.54152,74.86476,Forward
6846,point 6846,11:42:34,22.54136,74.86529,Forward
6847,point 6847,11:43:34,22.54111,74.86633,Forward
6848,point 6848,11:44:34,22.54107,74.8666,Forward
6849,point 6849,11:45:34,22.54106,74.86692,Forward
6850,point 6850,11:46:34,22.54108,74.86713,Forward
6851,point 6851,11:47:34,22.5412,74.86777,Forward
6852,point 6852,11:48:34,22.54141,74.86919,Forward
